customer_id,name,paytm_user,is_regular,avg_basket_value,preferred_slot,will_lapse,group
CUST0420,Neha Chauhan,True,True,190.23,Morning,False,n/a
CUST0421,Pooja Chauhan,False,True,174.75,Morning,False,n/a
CUST0422,Rekha Verma,False,False,577.77,Morning,False,n/a
CUST0423,Neha Pillai,True,True,597.6,Morning,False,n/a
CUST0424,Arun Iyer,False,True,262.53,Afternoon,True,campaign
CUST0425,Meera Nair,True,True,343.18,Afternoon,True,campaign
CUST0426,Anil Mehta,True,True,451.27,Evening,False,n/a
CUST0427,Nisha Patel,True,True,123.59,Afternoon,True,campaign
CUST0428,Ashok Das,False,True,297.41,Evening,False,n/a
CUST0429,Nisha Nair,True,True,488.5,Afternoon,False,n/a
CUST0430,Ashok Iyer,False,False,274.47,Evening,False,n/a
CUST0431,Prakash Bhatt,False,False,292.72,Afternoon,False,n/a
CUST0432,Sanjay Mehta,True,True,433.88,Evening,False,n/a
CUST0433,Kavita Sharma,False,True,495.43,Afternoon,False,n/a
CUST0434,Neha Verma,False,False,336.85,Afternoon,False,n/a
CUST0435,Manoj Rao,True,True,499.08,Afternoon,False,n/a
CUST0436,Anil Chauhan,False,True,332.43,Evening,False,n/a
CUST0437,Ravi Pillai,True,False,310.55,Evening,False,n/a
CUST0438,Nisha Verma,True,True,472.29,Morning,False,n/a
CUST0439,Prakash Gupta,False,True,462.77,Afternoon,False,n/a
CUST0440,Pooja Reddy,True,True,390.66,Evening,False,n/a
CUST0441,Shalini Kumar,True,True,529.34,Evening,False,n/a
CUST0442,Ravi Nair,True,True,175.41,Afternoon,False,n/a
CUST0443,Anil Reddy,False,False,304.61,Afternoon,False,n/a
CUST0444,Rajesh Patel,True,True,171.74,Evening,True,holdout
CUST0445,Ravi Chauhan,True,True,549.4,Morning,False,n/a
CUST0446,Ramesh Joshi,False,False,207.11,Evening,False,n/a
CUST0447,Deepa Iyer,False,True,345.98,Afternoon,False,n/a
CUST0448,Deepa Das,False,True,468.37,Afternoon,False,n/a
CUST0449,Ramesh Patel,True,True,122.36,Morning,False,n/a
CUST0450,Suresh Singh,False,False,153.16,Morning,False,n/a
CUST0451,Shalini Iyer,True,True,180.4,Evening,True,campaign
CUST0452,Meera Joshi,False,True,431.11,Afternoon,False,n/a
CUST0453,Rekha Chauhan,False,False,494.17,Afternoon,False,n/a
CUST0454,Nisha Verma,False,True,246.44,Morning,False,n/a
CUST0455,Kavita Mehta,False,True,341.67,Morning,False,n/a
CUST0456,Arun Das,True,True,404.81,Evening,False,n/a
CUST0457,Kavita Iyer,True,True,286.73,Afternoon,True,campaign
CUST0458,Nisha Gupta,False,False,376.84,Morning,False,n/a
CUST0459,Sanjay Bhatt,True,True,496.38,Afternoon,False,n/a
CUST0460,Meera Iyer,True,True,523.36,Afternoon,False,n/a
CUST0461,Sunita Singh,True,True,533.79,Evening,True,holdout
CUST0462,Anita Bhatt,True,True,180.53,Evening,False,n/a
CUST0463,Rekha Gupta,False,True,235.83,Afternoon,False,n/a
CUST0464,Priya Kumar,True,False,358.36,Afternoon,False,n/a
CUST0465,Anil Chauhan,False,True,550.3,Morning,True,holdout
CUST0466,Anita Mehta,False,True,346.93,Evening,False,n/a
CUST0467,Manoj Patel,False,False,422.14,Evening,False,n/a
CUST0468,Vikram Iyer,True,False,273.35,Afternoon,False,n/a
CUST0469,Vinod Reddy,True,False,338.15,Morning,False,n/a
CUST0470,Vikram Nair,False,True,197.51,Afternoon,False,n/a
CUST0471,Deepa Das,True,True,262.42,Afternoon,False,n/a
CUST0472,Sanjay Chauhan,True,False,527.51,Afternoon,False,n/a
CUST0473,Vinod Singh,False,False,360.99,Afternoon,False,n/a
CUST0474,Ashok Sharma,False,False,169.37,Afternoon,False,n/a
CUST0475,Prakash Mehta,False,False,330.79,Afternoon,False,n/a
CUST0476,Suresh Bhatt,True,False,299.01,Evening,False,n/a
CUST0477,Manoj Bhatt,False,False,523.99,Morning,False,n/a
CUST0478,Priya Chauhan,True,False,203.73,Afternoon,False,n/a
CUST0479,Ramesh Pillai,True,False,189.91,Evening,False,n/a
CUST0480,Neha Iyer,False,False,169.47,Afternoon,False,n/a
CUST0481,Vikram Verma,True,False,207.73,Afternoon,False,n/a
CUST0482,Prakash Rao,False,False,347.49,Morning,False,n/a
CUST0483,Ravi Reddy,True,True,190.33,Morning,False,n/a
CUST0484,Vinod Chauhan,True,False,553.07,Afternoon,False,n/a
CUST0485,Ravi Nair,True,True,167.35,Morning,False,n/a
CUST0486,Priya Joshi,True,True,322.84,Morning,False,n/a
CUST0487,Prakash Nair,True,True,443.47,Morning,False,n/a
CUST0488,Rajesh Mehta,False,True,200.23,Afternoon,False,n/a
CUST0489,Nisha Chauhan,False,True,173.25,Morning,False,n/a
CUST0490,Arun Das,True,True,539.27,Morning,False,n/a
CUST0491,Vikram Verma,True,True,502.23,Afternoon,True,campaign
CUST0492,Ravi Sharma,False,True,279.87,Evening,True,campaign
CUST0493,Nisha Patel,False,True,148.92,Morning,False,n/a
CUST0494,Meera Das,True,True,434.78,Evening,False,n/a
CUST0495,Ramesh Mehta,False,True,576.23,Evening,True,campaign
CUST0496,Pooja Mehta,True,True,369.64,Morning,False,n/a
CUST0497,Ramesh Verma,True,True,608.97,Afternoon,True,campaign
CUST0498,Vinod Rao,False,True,340.18,Evening,False,n/a
CUST0499,Sanjay Verma,False,True,200.92,Morning,False,n/a
CUST0500,Neha Verma,True,True,548.27,Evening,False,n/a
CUST0501,Ashok Das,False,False,464.41,Evening,False,n/a
CUST0502,Anil Rao,False,False,568.63,Morning,False,n/a
CUST0503,Deepa Verma,False,True,444.52,Morning,True,campaign
CUST0504,Neha Iyer,True,False,491.79,Morning,False,n/a
CUST0505,Meera Mehta,True,False,502.01,Morning,False,n/a
CUST0506,Rekha Nair,False,False,508.46,Morning,False,n/a
CUST0507,Ramesh Joshi,False,True,153.85,Evening,False,n/a
CUST0508,Arun Verma,True,True,149.38,Evening,False,n/a
CUST0509,Kavita Mehta,True,False,593.96,Evening,False,n/a
CUST0510,Anita Reddy,True,True,143.34,Morning,False,n/a
CUST0511,Deepa Gupta,True,True,199.54,Morning,False,n/a
CUST0512,Shalini Pillai,True,True,605.4,Afternoon,False,n/a
CUST0513,Vikram Verma,False,True,476.86,Morning,True,holdout
CUST0514,Kavita Kumar,False,False,625.66,Morning,False,n/a
CUST0515,Rajesh Rao,False,True,165.78,Afternoon,False,n/a
CUST0516,Ramesh Mehta,True,True,281.07,Evening,False,n/a
CUST0517,Deepa Chauhan,True,False,648.83,Morning,False,n/a
CUST0518,Anita Kumar,True,False,132.67,Evening,False,n/a
CUST0519,Rekha Sharma,False,True,468.37,Evening,False,n/a
CUST0520,Anita Rao,True,True,246.23,Afternoon,True,campaign
CUST0521,Sunita Nair,False,True,608.28,Evening,False,n/a
CUST0522,Pooja Mehta,True,False,427.81,Evening,False,n/a
CUST0523,Manoj Das,True,True,350.54,Morning,False,n/a
CUST0524,Deepa Rao,True,True,544.43,Evening,True,campaign
CUST0525,Anita Joshi,True,True,159.58,Morning,False,n/a
CUST0526,Manoj Reddy,True,True,367.01,Afternoon,False,n/a
CUST0527,Priya Mehta,False,True,283.4,Afternoon,False,n/a
CUST0528,Priya Verma,True,False,557.98,Evening,False,n/a
CUST0529,Nisha Gupta,True,False,198.61,Evening,False,n/a
CUST0530,Deepa Mehta,True,True,278.39,Morning,False,n/a
CUST0531,Ramesh Das,False,True,411.56,Morning,False,n/a
CUST0532,Rajesh Reddy,False,True,126.34,Morning,False,n/a
CUST0533,Manoj Patel,False,True,454.06,Evening,False,n/a
CUST0534,Anil Singh,False,True,648.5,Morning,True,campaign
CUST0535,Prakash Chauhan,False,True,569.06,Afternoon,True,campaign
CUST0536,Priya Gupta,False,True,609.79,Afternoon,False,n/a
CUST0537,Anita Das,True,True,346.13,Afternoon,False,n/a
CUST0538,Suresh Iyer,True,True,198.77,Evening,False,n/a
CUST0539,Nisha Kumar,False,True,587.87,Afternoon,False,n/a
CUST0540,Sunita Verma,True,True,225.71,Evening,True,campaign
CUST0541,Deepa Sharma,False,False,310.33,Evening,False,n/a
CUST0542,Meera Mehta,False,True,325.84,Morning,False,n/a
CUST0543,Ramesh Joshi,False,True,549.67,Afternoon,False,n/a
CUST0544,Sunita Bhatt,True,False,649.79,Morning,False,n/a
CUST0545,Priya Kumar,False,True,552.63,Evening,False,n/a
CUST0546,Sunita Kumar,False,False,325.86,Morning,False,n/a
CUST0547,Kavita Kumar,False,False,489.74,Evening,False,n/a
CUST0548,Ramesh Mehta,False,True,418.45,Morning,False,n/a
CUST0549,Meera Rao,True,True,149.77,Evening,False,n/a
CUST0550,Deepa Sharma,True,True,606.48,Morning,False,n/a
CUST0551,Manoj Joshi,False,False,567.47,Afternoon,False,n/a
CUST0552,Sunita Sharma,True,False,195.08,Morning,False,n/a
CUST0553,Vinod Mehta,False,True,619.22,Afternoon,False,n/a
CUST0554,Arun Reddy,True,True,637.21,Evening,True,campaign
CUST0555,Pooja Bhatt,False,True,633.43,Evening,False,n/a
CUST0556,Nisha Mehta,True,True,212.94,Afternoon,False,n/a
CUST0557,Anita Rao,True,False,622.86,Evening,False,n/a
CUST0558,Sanjay Gupta,True,True,548.67,Evening,False,n/a
CUST0559,Deepa Reddy,False,True,515.03,Morning,False,n/a
CUST0560,Rekha Joshi,True,False,167.02,Evening,False,n/a
CUST0561,Divya Joshi,True,True,252.26,Morning,False,n/a
CUST0562,Rekha Singh,False,False,145.52,Afternoon,False,n/a
CUST0563,Anita Pillai,False,False,381.33,Afternoon,False,n/a
CUST0564,Rekha Das,True,True,577.95,Evening,True,campaign
CUST0565,Divya Kumar,True,True,568.25,Afternoon,False,n/a
CUST0566,Ramesh Joshi,True,True,301.16,Afternoon,False,n/a
CUST0567,Kavita Verma,True,False,169.35,Evening,False,n/a
CUST0568,Nisha Bhatt,False,True,466.43,Evening,False,n/a
CUST0569,Pooja Iyer,True,True,636.43,Afternoon,False,n/a
CUST0570,Ravi Singh,False,True,170.84,Afternoon,False,n/a
CUST0571,Arun Bhatt,True,True,346.63,Afternoon,False,n/a
CUST0572,Divya Bhatt,True,True,210.54,Afternoon,False,n/a
CUST0573,Anil Bhatt,False,True,330.66,Afternoon,True,campaign
CUST0574,Divya Singh,True,True,217.99,Afternoon,False,n/a
CUST0575,Rekha Iyer,True,True,366.48,Morning,False,n/a
CUST0576,Vikram Gupta,True,False,171.25,Evening,False,n/a
CUST0577,Rekha Pillai,False,True,413.41,Afternoon,False,n/a
CUST0578,Vinod Pillai,False,False,616.27,Evening,False,n/a
CUST0579,Deepa Bhatt,True,True,572.59,Morning,False,n/a
CUST0580,Vinod Nair,True,False,211.63,Morning,False,n/a
CUST0581,Suresh Patel,True,True,643.79,Afternoon,False,n/a
CUST0582,Suresh Nair,False,True,602.73,Morning,False,n/a
CUST0583,Anil Das,False,True,574.01,Evening,False,n/a
CUST0584,Rajesh Sharma,False,True,396.96,Afternoon,True,campaign
CUST0585,Priya Pillai,True,True,428.82,Morning,True,campaign
CUST0586,Priya Reddy,False,False,586.47,Afternoon,False,n/a
CUST0587,Vikram Das,False,True,370.71,Morning,False,n/a
CUST0588,Vikram Das,True,True,487.64,Morning,False,n/a
CUST0589,Sanjay Joshi,False,True,371.87,Afternoon,False,n/a
CUST0590,Rekha Sharma,True,False,284.8,Afternoon,False,n/a
CUST0591,Ravi Reddy,False,True,279.25,Evening,False,n/a
CUST0592,Rajesh Joshi,True,True,462.14,Morning,False,n/a
CUST0593,Rajesh Patel,False,True,376.76,Evening,False,n/a
CUST0594,Rekha Gupta,True,True,284.9,Evening,False,n/a
CUST0595,Sanjay Nair,False,True,421.4,Morning,False,n/a
CUST0596,Suresh Patel,False,True,361.92,Afternoon,False,n/a
CUST0597,Ravi Patel,True,False,387.72,Evening,False,n/a
CUST0598,Priya Sharma,True,True,356.43,Afternoon,False,n/a
CUST0599,Arun Mehta,True,False,257.09,Evening,False,n/a
CUST0600,Anil Rao,True,True,572.53,Morning,False,n/a
CUST0601,Deepa Kumar,False,True,337.04,Morning,True,campaign
CUST0602,Divya Sharma,True,True,211.8,Morning,False,n/a
CUST0603,Deepa Singh,False,False,497.75,Evening,False,n/a
CUST0604,Prakash Singh,True,True,304.82,Afternoon,True,holdout
CUST0605,Suresh Chauhan,True,True,450.51,Evening,False,n/a
CUST0606,Priya Sharma,True,False,566.94,Afternoon,False,n/a
CUST0607,Shalini Rao,True,True,153.83,Afternoon,False,n/a
CUST0608,Prakash Joshi,False,True,496.88,Evening,False,n/a
CUST0609,Neha Patel,True,False,596.83,Evening,False,n/a
CUST0610,Sanjay Joshi,False,False,467.36,Afternoon,False,n/a
CUST0611,Vikram Pillai,True,False,429.0,Evening,False,n/a
CUST0612,Suresh Joshi,False,True,403.36,Afternoon,False,n/a
CUST0613,Divya Mehta,True,False,565.54,Evening,False,n/a
CUST0614,Kavita Rao,True,True,257.09,Evening,True,campaign
CUST0615,Kavita Joshi,False,True,238.36,Afternoon,True,campaign
CUST0616,Pooja Joshi,True,True,365.79,Morning,False,n/a
CUST0617,Meera Gupta,False,True,620.48,Morning,True,holdout
CUST0618,Meera Patel,True,False,322.28,Afternoon,False,n/a
CUST0619,Pooja Gupta,False,True,645.94,Afternoon,True,campaign
CUST0620,Pooja Chauhan,True,False,215.59,Morning,False,n/a
